Store,Date,Temp_Fahrenheit,Fuel_Price_$,Consumer_Price_Index_CPI,Unemployment_Pct,Size_Sq_ft
36,04/23/2010,68.03,2.762,209.22,8.464,39910
14,04/23/2010,53.47,2.902,181.677,8.899,200898
33,04/23/2010,71.59,3.05,126.471,9.849,39690
23,04/23/2010,46.4,2.895,132.023,5.435,114533
13,04/23/2010,55.66,2.936,126.471,8.107,219622
15,04/23/2010,46.54,3.021,132.023,8.185,123737
35,04/23/2010,53.91,2.902,135.872,9.051,103681
44,04/23/2010,55.66,2.936,126.471,7.972,39910
41,04/23/2010,45.29,2.776,189.619,7.363,196321
3,04/23/2010,67.87,2.795,213.722,7.343,37392
8,04/23/2010,56.1,2.795,213.768,6.29,155078
25,04/23/2010,46.12,2.902,203.691,7.856,128107
12,04/23/2010,64.55,3.05,126.471,14.099,112238
26,04/23/2010,39.68,2.895,132.023,8.512,152513
40,04/23/2010,45.85,2.895,132.023,5.435,155083
1,04/23/2010,64.84,2.795,210.439,7.808,151315
34,04/23/2010,55.04,2.805,126.471,9.593,158114
24,04/23/2010,51.07,3.021,132.023,8.211,203819
10,04/23/2010,66.42,3.05,126.471,9.524,126512
42,04/23/2010,66.42,3.05,126.471,9.524,39690
20,04/23/2010,50.65,2.902,203.691,7.856,203742
2,04/23/2010,65.11,2.795,210.1,8.2,202307
45,04/23/2010,53.47,2.902,181.677,8.899,118221
4,04/23/2010,56.87,2.805,126.471,7.896,205863
38,04/23/2010,64.55,3.05,126.471,14.099,39690
30,04/23/2010,64.21,2.795,210.1,8.2,42988
19,04/23/2010,46.87,3.021,132.023,8.185,203819
29,04/23/2010,51.04,2.895,132.023,10.16,93638
18,04/23/2010,50.3,2.895,132.023,9.269,120653
21,04/23/2010,64.21,2.795,210.1,8.2,140167
31,04/23/2010,64.21,2.795,210.1,8.2,203750
7,04/23/2010,43.07,2.776,189.619,8.963,70713
6,04/23/2010,64.11,2.795,211.944,7.092,202505
43,04/23/2010,62.71,2.795,202.483,9.593,41062
16,04/23/2010,44.9,2.776,189.619,6.842,57197
9,04/23/2010,61.26,2.795,213.95,6.384,125833
28,04/23/2010,64.55,3.05,126.471,14.099,206302
11,04/23/2010,68.37,2.795,213.722,7.343,207499
39,04/23/2010,67.64,2.795,209.22,8.464,184109
5,04/23/2010,65.13,2.795,210.989,6.465,34875
27,04/23/2010,53.91,3.021,135.872,8.058,204184
17,04/23/2010,52.25,2.936,126.471,6.635,93188
22,04/23/2010,51.04,2.895,135.872,8.348,119557
32,04/23/2010,50.06,2.776,189.619,8.963,203007
37,04/23/2010,68.03,2.795,209.22,8.464,39910
41,04/30/2010,40.2,2.766,189.575,7.363,196321
7,04/30/2010,38.99,2.766,189.575,8.963,70713
42,04/30/2010,69.76,3.105,126.381,9.524,39690
5,04/30/2010,67.53,2.78,210.939,6.465,34875
6,04/30/2010,68.91,2.78,211.894,7.092,202505
3,04/30/2010,70.24,2.78,213.672,7.343,37392
40,04/30/2010,46.5,2.935,132.064,5.435,155083
34,04/30/2010,56.58,2.787,126.381,9.593,158114
15,04/30/2010,49.09,3.042,132.064,8.185,123737
33,04/30/2010,73.29,3.105,126.381,9.849,39690
43,04/30/2010,66.91,2.78,202.431,9.593,41062
32,04/30/2010,47.51,2.766,189.575,8.963,203007
17,04/30/2010,43.82,2.941,126.381,6.635,93188
31,04/30/2010,66.93,2.78,210.051,8.2,203750
18,04/30/2010,51.12,2.935,132.064,9.269,120653
19,04/30/2010,49.89,3.042,132.064,8.185,203819
30,04/30/2010,66.93,2.78,210.051,8.2,42988
2,04/30/2010,66.98,2.78,210.051,8.2,202307
20,04/30/2010,54.75,2.921,203.65,7.856,203742
45,04/30/2010,53.15,2.921,181.662,8.899,118221
29,04/30/2010,50.96,2.935,132.064,10.16,93638
21,04/30/2010,66.93,2.78,210.051,8.2,140167
28,04/30/2010,67.38,3.105,126.381,14.099,206302
22,04/30/2010,50.96,2.935,135.917,8.348,119557
27,04/30/2010,53.55,3.042,135.917,8.058,204184
23,04/30/2010,45.47,2.935,132.064,5.435,114533
26,04/30/2010,40.56,2.935,132.064,8.512,152513
24,04/30/2010,51.48,3.042,132.064,8.211,203819
25,04/30/2010,50.97,2.921,203.65,7.856,128107
1,04/30/2010,67.41,2.78,210.39,7.808,151315
14,04/30/2010,53.15,2.921,181.662,8.899,200898
35,04/30/2010,53.55,2.921,135.917,9.051,103681
16,04/30/2010,37.75,2.766,189.575,6.842,57197
9,04/30/2010,66.07,2.78,213.899,6.384,125833
13,04/30/2010,48.33,2.941,126.381,8.107,219622
10,04/30/2010,69.76,3.105,126.381,9.524,126512
8,04/30/2010,61.01,2.78,213.718,6.29,155078
11,04/30/2010,71.13,2.78,213.672,7.343,207499
44,04/30/2010,48.33,2.941,126.381,7.972,39910
39,04/30/2010,70.03,2.78,209.171,8.464,184109
37,04/30/2010,70.9,2.78,209.171,8.464,39910
36,04/30/2010,70.9,2.725,209.171,8.464,39910
38,04/30/2010,67.38,3.105,126.381,14.099,39690
4,04/30/2010,53.04,2.787,126.381,7.896,205863
12,04/30/2010,67.38,3.105,126.381,14.099,112238
29,05/02/2010,24.36,2.788,131.528,10.064,93638
21,05/02/2010,39.05,2.572,210.753,8.324,140167
10,05/02/2010,54.34,2.962,126.442,9.765,126512
28,05/02/2010,49.47,2.962,126.442,13.975,206302
35,05/02/2010,27.19,2.784,135.352,9.262,103681
9,05/02/2010,38.01,2.572,214.655,6.415,125833
27,05/02/2010,27.19,2.954,135.352,8.237,204184
23,05/02/2010,15.25,2.788,131.528,5.892,114533
39,05/02/2010,44.3,2.572,209.853,8.554,184109
26,05/02/2010,9.55,2.788,131.528,8.488,152513
24,05/02/2010,22.43,2.954,131.528,8.326,203819
8,05/02/2010,34.14,2.572,214.471,6.299,155078
40,05/02/2010,14.48,2.788,131.528,5.892,155083
22,05/02/2010,24.36,2.788,135.352,8.283,119557
38,05/02/2010,49.47,2.962,126.442,13.975,39690
30,05/02/2010,39.05,2.572,210.753,8.324,42988
20,05/02/2010,25.92,2.784,204.247,8.187,203742
14,05/02/2010,27.31,2.784,181.871,8.992,200898
13,05/02/2010,31.53,2.666,126.442,8.316,219622
36,05/02/2010,45.97,2.545,209.853,8.554,39910
34,05/02/2010,35.44,2.598,126.442,9.521,158114
15,05/02/2010,19.83,2.954,131.528,8.35,123737
41,05/02/2010,30.27,2.58,189.382,7.541,196321
33,05/02/2010,58.4,2.962,126.442,10.115,39690
16,05/02/2010,19.79,2.58,189.382,7.039,57197
11,05/02/2010,46.04,2.572,214.425,7.368,207499
7,05/02/2010,10.53,2.58,189.382,9.014,70713
17,05/02/2010,23.11,2.666,126.442,6.548,93188
12,05/02/2010,49.47,2.962,126.442,13.975,112238
18,05/02/2010,21.33,2.788,131.528,9.202,120653
37,05/02/2010,45.97,2.572,209.853,8.554,39910
31,05/02/2010,39.05,2.572,210.753,8.324,203750
19,05/02/2010,20.96,2.954,131.528,8.35,203819
6,05/02/2010,40.43,2.572,212.622,7.259,202505
42,05/02/2010,54.34,2.962,126.442,9.765,39690
32,05/02/2010,34.43,2.58,189.382,9.014,203007
1,05/02/2010,42.31,2.572,211.096,8.106,151315
25,05/02/2010,21.1,2.784,204.247,8.187,128107
5,05/02/2010,39.7,2.572,211.654,6.566,34875
3,05/02/2010,45.71,2.572,214.425,7.368,37392
44,05/02/2010,31.53,2.666,126.442,8.119,39910
2,05/02/2010,40.19,2.572,210.753,8.324,202307
4,05/02/2010,43.76,2.598,126.442,8.623,205863
45,05/02/2010,27.31,2.784,181.871,8.992,118221
43,05/02/2010,47.31,2.572,203.064,9.521,41062
27,05/03/2010,38.07,2.919,135.573,8.237,204184
23,05/03/2010,33.15,2.766,131.735,5.892,114533
34,05/03/2010,42.65,2.654,126.578,9.521,158114
5,05/03/2010,48.89,2.625,211.907,6.566,34875
42,05/03/2010,55.92,2.877,126.578,9.765,39690
39,05/03/2010,50.93,2.625,210.109,8.554,184109
38,05/03/2010,53.77,2.987,126.578,13.975,39690
44,05/03/2010,40.65,2.681,126.578,8.119,39910
9,05/03/2010,48.43,2.625,214.905,6.415,125833
4,05/03/2010,43.49,2.654,126.578,8.623,205863
15,05/03/2010,31.79,2.919,131.735,8.35,123737
40,05/03/2010,34.78,2.766,131.735,5.892,155083
16,05/03/2010,27.92,2.62,189.67,7.039,57197
14,05/03/2010,37.13,2.777,182.12,8.992,200898
33,05/03/2010,59.17,2.877,126.578,10.115,39690
31,05/03/2010,48.61,2.625,211.007,8.324,203750
30,05/03/2010,48.61,2.625,211.007,8.324,42988
17,05/03/2010,31.58,2.681,126.578,6.548,93188
32,05/03/2010,37.72,2.62,189.67,9.014,203007
7,05/03/2010,35.86,2.62,189.67,9.014,70713
18,05/03/2010,37.17,2.766,131.735,9.202,120653
45,05/03/2010,37.13,2.777,182.12,8.992,118221
29,05/03/2010,36.82,2.766,131.735,10.064,93638
21,05/03/2010,48.61,2.625,211.007,8.324,140167
2,05/03/2010,47.17,2.625,211.007,8.324,202307
20,05/03/2010,31.75,2.777,204.494,8.187,203742
12,05/03/2010,53.77,2.987,126.578,13.975,112238
37,05/03/2010,51.33,2.625,210.109,8.554,39910
13,05/03/2010,40.65,2.681,126.578,8.316,219622
43,05/03/2010,52.89,2.625,203.312,9.521,41062
6,05/03/2010,49.63,2.625,212.875,7.259,202505
28,05/03/2010,53.77,2.987,126.578,13.975,206302
22,05/03/2010,36.82,2.766,135.573,8.283,119557
41,05/03/2010,32.49,2.62,189.67,7.541,196321
8,05/03/2010,45.64,2.625,214.722,6.299,155078
26,05/03/2010,28.6,2.766,131.735,8.488,152513
11,05/03/2010,53.96,2.625,214.675,7.368,207499
24,05/03/2010,36.73,2.919,131.735,8.326,203819
36,05/03/2010,51.33,2.574,210.109,8.554,39910
1,05/03/2010,46.5,2.625,211.35,8.106,151315
25,05/03/2010,29.45,2.777,204.494,8.187,128107
35,05/03/2010,38.07,2.777,135.573,9.262,103681
19,05/03/2010,32.92,2.919,131.735,8.35,203819
10,05/03/2010,55.92,2.877,126.578,9.765,126512
3,05/03/2010,53.04,2.625,214.675,7.368,37392
29,05/11/2010,44.34,2.938,132.925,10.524,93638
2,05/11/2010,57.85,2.689,211.614,8.163,202307
15,05/11/2010,40.29,3.049,132.925,8.067,123737
4,05/11/2010,51.6,2.699,126.491,7.127,205863
40,05/11/2010,36.45,2.938,132.925,5.287,155083
22,05/11/2010,44.34,2.938,136.786,8.572,119557
27,05/11/2010,45.91,3.049,136.786,8.021,204184
33,05/11/2010,74.23,3.009,126.491,9.265,39690
9,05/11/2010,58.69,2.689,215.507,6.56,125833
43,05/11/2010,62.52,2.689,203.871,10.21,41062
42,05/11/2010,71.04,3.009,126.491,9.003,39690
25,05/11/2010,38.8,2.917,205.161,7.484,128107
18,05/11/2010,42.05,2.938,132.925,9.331,120653
7,05/11/2010,49.44,2.729,190.996,9.137,70713
8,05/11/2010,55.76,2.689,215.323,6.433,155078
17,05/11/2010,42.54,2.831,126.491,6.885,93188
24,05/11/2010,42.2,3.049,132.925,8.275,203819
20,05/11/2010,42.78,2.917,205.161,7.484,203742
3,05/11/2010,62.94,2.689,215.277,7.564,37392
14,05/11/2010,45.65,2.917,182.946,8.724,200898
12,05/11/2010,65.49,3.129,126.491,14.313,112238
34,05/11/2010,52.43,2.699,126.491,10.21,158114
45,05/11/2010,45.65,2.917,182.946,8.724,118221
11,05/11/2010,64.41,2.689,215.277,7.564,207499
6,05/11/2010,59.9,2.689,213.479,7.007,202505
41,05/11/2010,46.74,2.729,190.996,7.508,196321
5,05/11/2010,58.88,2.689,212.513,6.768,34875
39,05/11/2010,61.62,2.689,210.72,8.476,184109
21,05/11/2010,58.71,2.689,211.614,8.163,140167
28,05/11/2010,65.49,3.129,126.491,14.313,206302
31,05/11/2010,58.71,2.689,211.614,8.163,203750
36,05/11/2010,62.72,2.655,210.72,8.476,39910
32,05/11/2010,49.2,2.729,190.996,9.137,203007
38,05/11/2010,65.49,3.129,126.491,14.313,39690
13,05/11/2010,49.96,2.831,126.491,7.795,219622
23,05/11/2010,36.6,2.938,132.925,5.287,114533
44,05/11/2010,49.96,2.831,126.491,7.61,39910
35,05/11/2010,45.91,2.917,136.786,8.763,103681
30,05/11/2010,58.71,2.689,211.614,8.163,42988
10,05/11/2010,71.04,3.009,126.491,9.003,126512
1,05/11/2010,58.74,2.689,211.956,7.838,151315
37,05/11/2010,62.72,2.689,210.72,8.476,39910
16,05/11/2010,39.94,2.729,190.996,6.986,57197
19,05/11/2010,41.78,3.049,132.925,8.067,203819
26,05/11/2010,30.51,2.938,132.925,8.149,152513
6,05/14/2010,74.95,2.854,211.842,7.092,202505
43,05/14/2010,72.14,2.854,202.371,9.593,41062
28,05/14/2010,68.44,3.145,126.209,14.099,206302
19,05/14/2010,46.53,3.112,132.152,8.185,203819
8,05/14/2010,61.35,2.854,213.666,6.29,155078
2,05/14/2010,73.31,2.854,209.998,8.2,202307
37,05/14/2010,77.53,2.854,209.119,8.464,39910
3,05/14/2010,77.18,2.854,213.62,7.343,37392
30,05/14/2010,73.08,2.854,209.998,8.2,42988
38,05/14/2010,68.44,3.145,126.209,14.099,39690
16,05/14/2010,41.26,2.788,189.49,6.842,57197
10,05/14/2010,73.88,3.145,126.209,9.524,126512
25,05/14/2010,50.27,2.982,203.613,7.856,128107
21,05/14/2010,73.08,2.854,209.998,8.2,140167
44,05/14/2010,50.15,2.962,126.209,7.972,39910
20,05/14/2010,55.91,2.982,203.613,7.856,203742
1,05/14/2010,74.78,2.854,210.337,7.808,151315
29,05/14/2010,50.99,2.983,132.152,10.16,93638
7,05/14/2010,41.41,2.788,189.49,8.963,70713
31,05/14/2010,73.08,2.854,209.998,8.2,203750
26,05/14/2010,39.08,2.983,132.152,8.512,152513
35,05/14/2010,53.82,2.982,136.01,9.051,103681
24,05/14/2010,51.31,3.112,132.152,8.211,203819
36,05/14/2010,77.53,2.805,209.119,8.464,39910
45,05/14/2010,54.26,2.982,181.661,8.899,118221
18,05/14/2010,49.9,2.983,132.152,9.269,120653
9,05/14/2010,70.53,2.854,213.847,6.384,125833
12,05/14/2010,68.44,3.145,126.209,14.099,112238
4,05/14/2010,62.35,2.845,126.209,7.896,205863
33,05/14/2010,76.8,3.145,126.209,9.849,39690
39,05/14/2010,77.49,2.854,209.119,8.464,184109
41,05/14/2010,40.23,2.788,189.49,7.363,196321
40,05/14/2010,45.5,2.983,132.152,5.435,155083
13,05/14/2010,50.15,2.962,126.209,8.107,219622
34,05/14/2010,60.74,2.845,126.209,9.593,158114
14,05/14/2010,54.26,2.982,181.661,8.899,200898
15,05/14/2010,47.13,3.112,132.152,8.185,123737
17,05/14/2010,47.28,2.962,126.209,6.635,93188
23,05/14/2010,45.33,2.983,132.152,5.435,114533
32,05/14/2010,46.42,2.788,189.49,8.963,203007
5,05/14/2010,74.79,2.854,210.887,6.465,34875
42,05/14/2010,73.88,3.145,126.209,9.524,39690
22,05/14/2010,50.99,2.983,136.01,8.348,119557
11,05/14/2010,77.64,2.854,213.62,7.343,207499
27,05/14/2010,53.82,3.112,136.01,8.058,204184
27,05/21/2010,63.31,3.096,136.08,8.058,204184
20,05/21/2010,60.38,2.958,203.877,7.856,203742
30,05/21/2010,74.24,2.826,210.277,8.2,42988
13,05/21/2010,57.71,2.95,126.184,8.107,219622
1,05/21/2010,76.44,2.826,210.617,7.808,151315
26,05/21/2010,50.81,2.961,132.223,8.512,152513
7,05/21/2010,46.6,2.776,189.468,8.963,70713
33,05/21/2010,82.8,3.12,126.184,9.849,39690
10,05/21/2010,78.32,3.12,126.184,9.524,126512
35,05/21/2010,63.31,2.958,136.08,9.051,103681
31,05/21/2010,74.24,2.826,210.277,8.2,203750
5,05/21/2010,75.2,2.826,211.169,6.465,34875
14,05/21/2010,62.62,2.958,181.854,8.899,200898
24,05/21/2010,60.44,3.096,132.223,8.211,203819
18,05/21/2010,60.27,2.961,132.223,9.269,120653
23,05/21/2010,57.94,2.961,132.223,5.435,114533
36,05/21/2010,77.34,2.767,209.392,8.464,39910
45,05/21/2010,62.62,2.958,181.854,8.899,118221
43,05/21/2010,74.74,2.826,202.621,9.593,41062
15,05/21/2010,59.09,3.096,132.223,8.185,123737
29,05/21/2010,59.99,2.961,132.223,10.16,93638
32,05/21/2010,55.89,2.776,189.468,8.963,203007
41,05/21/2010,50.59,2.776,189.468,7.363,196321
42,05/21/2010,78.32,3.12,126.184,9.524,39690
3,05/21/2010,75.81,2.826,213.912,7.343,37392
34,05/21/2010,63.99,2.82,126.184,9.593,158114
6,05/21/2010,74.8,2.826,212.128,7.092,202505
2,05/21/2010,74.83,2.826,210.277,8.2,202307
4,05/21/2010,67.4,2.82,126.184,7.896,205863
12,05/21/2010,76.2,3.12,126.184,14.099,112238
39,05/21/2010,76.67,2.826,209.392,8.464,184109
37,05/21/2010,77.34,2.826,209.392,8.464,39910
28,05/21/2010,76.2,3.12,126.184,14.099,206302
17,05/21/2010,53.94,2.95,126.184,6.635,93188
25,05/21/2010,57.17,2.958,203.877,7.856,128107
16,05/21/2010,47.34,2.776,189.468,6.842,57197
11,05/21/2010,76.97,2.826,213.912,7.343,207499
9,05/21/2010,71.5,2.826,214.14,6.384,125833
38,05/21/2010,76.2,3.12,126.184,14.099,39690
44,05/21/2010,57.71,2.95,126.184,7.972,39910
19,05/21/2010,57.53,3.096,132.223,8.185,203819
40,05/21/2010,56.75,2.961,132.223,5.435,155083
22,05/21/2010,59.99,2.961,136.08,8.348,119557
21,05/21/2010,74.24,2.826,210.277,8.2,140167
8,05/21/2010,66.03,2.826,213.958,6.29,155078
44,05/28/2010,53.11,2.908,126.16,7.972,39910
13,05/28/2010,53.11,2.908,126.16,8.107,219622
18,05/28/2010,69.12,2.906,132.294,9.269,120653
2,05/28/2010,81.13,2.759,210.555,8.2,202307
14,05/28/2010,69.27,2.899,182.046,8.899,200898
20,05/28/2010,70.97,2.899,204.141,7.856,203742
41,05/28/2010,56.97,2.737,189.445,7.363,196321
30,05/28/2010,80.94,2.759,210.555,8.2,42988
35,05/28/2010,67.88,2.899,136.149,9.051,103681
17,05/28/2010,48.19,2.908,126.16,6.635,93188
45,05/28/2010,69.27,2.899,182.046,8.899,118221
27,05/28/2010,67.88,3.046,136.149,8.058,204184
5,05/28/2010,79.81,2.759,211.451,6.465,34875
42,05/28/2010,76.67,3.058,126.16,9.524,39690
3,05/28/2010,78.6,2.759,214.204,7.343,37392
16,05/28/2010,52.08,2.737,189.445,6.842,57197
26,05/28/2010,61.65,2.906,132.294,8.512,152513
9,05/28/2010,77.12,2.759,214.433,6.384,125833
4,05/28/2010,67.73,2.756,126.16,7.896,205863
24,05/28/2010,69.59,3.046,132.294,8.211,203819
33,05/28/2010,78.47,3.058,126.16,9.849,39690
10,05/28/2010,76.67,3.058,126.16,9.524,126512
43,05/28/2010,78.59,2.759,202.872,9.593,41062
40,05/28/2010,67.88,2.906,132.294,5.435,155083
25,05/28/2010,69.31,2.899,204.141,7.856,128107
1,05/28/2010,80.44,2.759,210.897,7.808,151315
38,05/28/2010,67.84,3.058,126.16,14.099,39690
15,05/28/2010,70.61,3.046,132.294,8.185,123737
32,05/28/2010,64.69,2.737,189.445,8.963,203007
39,05/28/2010,80.22,2.759,209.666,8.464,184109
23,05/28/2010,69.26,2.906,132.294,5.435,114533
8,05/28/2010,74.71,2.759,214.25,6.29,155078
36,05/28/2010,80.87,2.716,209.666,8.464,39910
31,05/28/2010,80.94,2.759,210.555,8.2,203750
29,05/28/2010,65.64,2.906,132.294,10.16,93638
7,05/28/2010,54.24,2.737,189.445,8.963,70713
12,05/28/2010,67.84,3.058,126.16,14.099,112238
21,05/28/2010,80.94,2.759,210.555,8.2,140167
11,05/28/2010,79.69,2.759,214.204,7.343,207499
37,05/28/2010,80.87,2.759,209.666,8.464,39910
6,05/28/2010,78.89,2.759,212.413,7.092,202505
19,05/28/2010,68.85,3.046,132.294,8.185,203819
22,05/28/2010,65.64,2.906,136.149,8.348,119557
28,05/28/2010,67.84,3.058,126.16,14.099,206302
34,05/28/2010,68.68,2.756,126.16,9.593,158114
43,06/08/2010,84.66,2.627,203.417,9.816,41062
15,06/08/2010,72.7,2.942,132.614,8.099,123737
3,06/08/2010,85.13,2.627,214.834,7.346,37392
14,06/08/2010,77.17,2.784,182.532,8.743,200898
8,06/08/2010,80.37,2.627,214.881,6.315,155078
44,06/08/2010,81.24,2.802,126.085,7.804,39910
33,06/08/2010,92.51,3.123,126.085,9.495,39690
32,06/08/2010,72.95,2.69,190.099,9.017,203007
5,06/08/2010,86.1,2.627,212.062,6.496,34875
34,06/08/2010,73.8,2.64,126.085,9.816,158114
7,06/08/2010,61.7,2.69,190.099,9.017,70713
17,06/08/2010,70.53,2.802,126.085,6.697,93188
31,06/08/2010,90.3,2.627,211.161,8.099,203750
30,06/08/2010,90.3,2.627,211.161,8.099,42988
16,06/08/2010,67.42,2.69,190.099,6.868,57197
18,06/08/2010,73.67,2.792,132.614,9.342,120653
20,06/08/2010,74.57,2.784,204.729,7.527,203742
42,06/08/2010,86.13,3.123,126.085,9.199,39690
37,06/08/2010,85.49,2.627,210.261,8.36,39910
23,06/08/2010,70.03,2.792,132.614,5.326,114533
12,06/08/2010,92.95,3.123,126.085,14.18,112238
29,06/08/2010,74.37,2.792,132.614,10.409,93638
40,06/08/2010,69.16,2.792,132.614,5.326,155083
27,06/08/2010,77.45,2.942,136.474,7.982,204184
28,06/08/2010,92.95,3.123,126.085,14.18,206302
22,06/08/2010,74.37,2.792,136.474,8.433,119557
10,06/08/2010,86.13,3.123,126.085,9.199,126512
26,06/08/2010,62.93,2.792,132.614,8.445,152513
45,06/08/2010,77.17,2.784,182.532,8.743,118221
36,06/08/2010,85.49,2.573,210.261,8.36,39910
2,06/08/2010,89.53,2.627,211.161,8.099,202307
9,06/08/2010,87.09,2.627,215.065,6.442,125833
25,06/08/2010,71.79,2.784,204.729,7.527,128107
24,06/08/2010,74.54,2.942,132.614,8.117,203819
13,06/08/2010,81.24,2.802,126.085,7.951,219622
19,06/08/2010,74.2,2.942,132.614,8.099,203819
38,06/08/2010,92.95,3.123,126.085,14.18,39690
1,06/08/2010,87.16,2.627,211.505,7.787,151315
6,06/08/2010,86.61,2.627,213.031,6.973,202505
21,06/08/2010,90.3,2.627,211.161,8.099,140167
35,06/08/2010,77.45,2.784,136.474,8.861,103681
41,06/08/2010,69.21,2.69,190.099,7.335,196321
4,06/08/2010,76.53,2.64,126.085,7.372,205863
39,06/08/2010,84.92,2.627,210.261,8.36,184109
11,06/08/2010,86.54,2.627,214.834,7.346,207499
28,06/18/2010,81.06,3.043,126.114,14.099,206302
11,06/18/2010,84.13,2.637,214.786,7.343,207499
22,06/18/2010,67.13,2.805,136.324,8.348,119557
39,06/18/2010,83.96,2.637,210.211,8.464,184109
19,06/18/2010,66.25,2.942,132.473,8.185,203819
34,06/18/2010,73.48,2.635,126.114,9.593,158114
27,06/18/2010,70.0,2.942,136.324,8.058,204184
17,06/18/2010,54.94,2.819,126.114,6.635,93188
23,06/18/2010,60.29,2.805,132.473,5.435,114533
40,06/18/2010,60.97,2.805,132.473,5.435,155083
38,06/18/2010,81.06,3.043,126.114,14.099,39690
25,06/18/2010,69.56,2.78,204.67,7.856,128107
1,06/18/2010,84.11,2.637,211.454,7.808,151315
4,06/18/2010,81.53,2.635,126.114,7.896,205863
10,06/18/2010,83.49,2.935,126.114,9.524,126512
33,06/18/2010,87.69,2.935,126.114,9.849,39690
24,06/18/2010,67.17,2.942,132.473,8.211,203819
43,06/18/2010,84.9,2.637,203.371,9.593,41062
9,06/18/2010,82.99,2.637,215.017,6.384,125833
26,06/18/2010,53.62,2.805,132.473,8.512,152513
16,06/18/2010,52.4,2.674,189.419,6.842,57197
5,06/18/2010,83.91,2.637,212.012,6.465,34875
42,06/18/2010,83.49,2.935,126.114,9.524,39690
3,06/18/2010,83.52,2.637,214.786,7.343,37392
32,06/18/2010,60.94,2.674,189.419,8.963,203007
6,06/18/2010,83.89,2.637,212.981,7.092,202505
15,06/18/2010,65.83,2.942,132.473,8.185,123737
37,06/18/2010,84.37,2.637,210.211,8.464,39910
35,06/18/2010,70.0,2.78,136.324,9.051,103681
30,06/18/2010,86.18,2.637,211.11,8.2,42988
44,06/18/2010,58.41,2.819,126.114,7.972,39910
41,06/18/2010,54.9,2.674,189.419,7.363,196321
13,06/18/2010,58.41,2.819,126.114,8.107,219622
2,06/18/2010,85.81,2.637,211.11,8.2,202307
14,06/18/2010,72.62,2.78,182.442,8.899,200898
18,06/18/2010,65.96,2.805,132.473,9.269,120653
36,06/18/2010,84.37,2.572,210.211,8.464,39910
45,06/18/2010,72.62,2.78,182.442,8.899,118221
31,06/18/2010,86.18,2.637,211.11,8.2,203750
29,06/18/2010,67.13,2.805,132.473,10.16,93638
7,06/18/2010,52.7,2.674,189.419,8.963,70713
20,06/18/2010,72.62,2.78,204.67,7.856,203742
12,06/18/2010,81.06,3.043,126.114,14.099,112238
21,06/18/2010,86.18,2.637,211.11,8.2,140167
8,06/18/2010,78.79,2.637,214.832,6.29,155078
22,06/25/2010,74.37,2.81,136.348,8.348,119557
18,06/25/2010,74.04,2.81,132.498,9.269,120653
7,06/25/2010,59.94,2.715,189.453,8.963,70713
9,06/25/2010,85.02,2.653,214.897,6.384,125833
11,06/25/2010,84.5,2.653,214.666,7.343,207499
24,06/25/2010,74.9,2.958,132.498,8.211,203819
2,06/25/2010,86.26,2.653,210.995,8.2,202307
33,06/25/2010,93.66,3.084,126.127,9.849,39690
10,06/25/2010,90.32,3.084,126.127,9.524,126512
21,06/25/2010,87.01,2.653,210.995,8.2,140167
13,06/25/2010,71.83,2.82,126.127,8.107,219622
41,06/25/2010,66.0,2.715,189.453,7.363,196321
4,06/25/2010,81.1,2.654,126.127,7.896,205863
1,06/25/2010,84.34,2.653,211.339,7.808,151315
34,06/25/2010,78.47,2.654,126.127,9.593,158114
25,06/25/2010,72.17,2.808,204.568,7.856,128107
30,06/25/2010,87.01,2.653,210.995,8.2,42988
44,06/25/2010,71.83,2.82,126.127,7.972,39910
35,06/25/2010,78.02,2.808,136.348,9.051,103681
38,06/25/2010,87.27,3.084,126.127,14.099,39690
40,06/25/2010,69.72,2.81,132.498,5.435,155083
15,06/25/2010,72.79,2.958,132.498,8.185,123737
26,06/25/2010,63.78,2.81,132.498,8.512,152513
5,06/25/2010,83.72,2.653,211.896,6.465,34875
14,06/25/2010,79.32,2.808,182.381,8.899,200898
17,06/25/2010,62.64,2.82,126.127,6.635,93188
12,06/25/2010,87.27,3.084,126.127,14.099,112238
31,06/25/2010,87.01,2.653,210.995,8.2,203750
27,06/25/2010,78.02,2.958,136.348,8.058,204184
45,06/25/2010,79.32,2.808,182.381,8.899,118221
