ID,Store,Date,Temperature_Fahrenheit,Fuel_Price_USD,Consumer_Price_Index_CPI,Unemployment_percentage,Size_Sqft
03/26/201024,24,03/26/2010,48.87,2.963,131.863,8.326,203819
03/26/201019,19,03/26/2010,39.07,2.963,131.863,8.35,203819
03/26/20101,1,03/26/2010,51.45,2.732,211.018,8.106,151315
03/26/201041,41,03/26/2010,32.3,2.717,189.72,7.541,196321
03/26/201014,14,03/26/2010,54.36,2.854,181.972,8.992,200898
03/26/201035,35,03/26/2010,52.34,2.854,135.707,9.262,103681
03/26/201025,25,03/26/2010,45.84,2.854,204.202,8.187,128107
03/26/201030,30,03/26/2010,51.66,2.732,210.677,8.324,42988
03/26/201031,31,03/26/2010,51.66,2.732,210.677,8.324,203750
04/06/20106,6,04/06/2010,79.44,2.705,212.698,7.092,202505
04/06/201011,11,04/06/2010,79.66,2.705,214.496,7.343,207499
04/06/201010,10,04/06/2010,82.82,2.941,126.136,9.524,126512
04/06/20104,4,04/06/2010,70.83,2.701,126.136,7.896,205863
04/06/20102,2,04/06/2010,81.81,2.705,210.834,8.2,202307
04/06/201020,20,04/06/2010,72.52,2.847,204.404,7.856,203742
04/06/201018,18,04/06/2010,70.28,2.857,132.365,9.269,120653
04/06/201017,17,04/06/2010,53.79,2.871,126.136,6.635,93188
04/06/201031,31,04/06/2010,82.68,2.705,210.834,8.2,203750
04/06/201028,28,04/06/2010,81.39,2.941,126.136,14.099,206302
04/06/201021,21,04/06/2010,82.68,2.705,210.834,8.2,140167
04/06/201045,45,04/06/2010,75.93,2.847,182.239,8.899,118221
04/06/201029,29,04/06/2010,69.49,2.857,132.365,10.16,93638
04/06/201030,30,04/06/2010,82.68,2.705,210.834,8.2,42988
04/06/201019,19,04/06/2010,68.88,3.006,132.365,8.185,203819
04/06/201022,22,04/06/2010,69.49,2.857,136.218,8.348,119557
04/06/201038,38,04/06/2010,81.39,2.941,126.136,14.099,39690
04/06/20109,9,04/06/2010,79.65,2.705,214.726,6.384,125833
04/06/201037,37,04/06/2010,79.93,2.705,209.94,8.464,39910
04/06/20107,7,04/06/2010,53.63,2.7,189.423,8.963,70713
04/06/201026,26,04/06/2010,58.46,2.857,132.365,8.512,152513
04/06/201024,24,04/06/2010,71.99,3.006,132.365,8.211,203819
04/06/201043,43,04/06/2010,82.76,2.705,203.122,9.593,41062
04/06/201014,14,04/06/2010,75.93,2.847,182.239,8.899,200898
04/06/201034,34,04/06/2010,72.17,2.701,126.136,9.593,158114
04/06/201036,36,04/06/2010,79.93,2.664,209.94,8.464,39910
04/06/201041,41,04/06/2010,60.13,2.7,189.423,7.363,196321
04/06/201027,27,04/06/2010,74.29,3.006,136.218,8.058,204184
04/06/20103,3,04/06/2010,78.53,2.705,214.496,7.343,37392
04/06/201012,12,04/06/2010,81.39,2.941,126.136,14.099,112238
04/06/201042,42,04/06/2010,82.82,2.941,126.136,9.524,39690
04/06/201025,25,04/06/2010,69.22,2.847,204.404,7.856,128107
04/06/20108,8,04/06/2010,75.71,2.705,214.542,6.29,155078
04/06/20101,1,04/06/2010,80.69,2.705,211.176,7.808,151315
04/06/20105,5,04/06/2010,79.54,2.705,211.733,6.465,34875
04/06/201032,32,04/06/2010,66.69,2.7,189.423,8.963,203007
04/06/201016,16,04/06/2010,53.76,2.7,189.423,6.842,57197
04/06/201044,44,04/06/2010,59.85,2.871,126.136,7.972,39910
04/06/201039,39,04/06/2010,79.83,2.705,209.94,8.464,184109
04/06/201023,23,04/06/2010,64.94,2.857,132.365,5.435,114533
04/06/201013,13,04/06/2010,59.85,2.871,126.136,8.107,219622
04/06/201035,35,04/06/2010,74.29,2.847,136.218,9.051,103681
04/06/201040,40,04/06/2010,65.7,2.857,132.365,5.435,155083
04/06/201015,15,04/06/2010,69.99,3.006,132.365,8.185,123737
04/06/201033,33,04/06/2010,86.06,2.941,126.136,9.849,39690
04/16/201045,45,04/16/2010,54.28,2.899,181.692,8.899,118221
04/16/201040,40,04/16/2010,43.3,2.885,131.981,5.435,155083
04/16/201020,20,04/16/2010,55.43,2.899,203.731,7.856,203742
04/16/201038,38,04/16/2010,64.95,3.109,126.562,14.099,39690
04/16/20101,1,04/16/2010,66.32,2.808,210.489,7.808,151315
04/16/201042,42,04/16/2010,69.74,3.109,126.562,9.524,39690
04/16/201026,26,04/16/2010,36.6,2.885,131.981,8.512,152513
04/16/201029,29,04/16/2010,51.14,2.885,131.981,10.16,93638
04/16/201024,24,04/16/2010,51.08,3.01,131.981,8.211,203819
04/16/201021,21,04/16/2010,67.87,2.808,210.15,8.2,140167
04/16/20108,8,04/16/2010,62.66,2.808,213.819,6.29,155078
04/16/20105,5,04/16/2010,65.3,2.808,211.039,6.465,34875
04/16/20109,9,04/16/2010,66.09,2.808,214.0,6.384,125833
04/16/201028,28,04/16/2010,64.95,3.109,126.562,14.099,206302
04/16/201023,23,04/16/2010,44.25,2.885,131.981,5.435,114533
04/16/201027,27,04/16/2010,54.95,3.01,135.827,8.058,204184
04/16/201022,22,04/16/2010,51.14,2.885,135.827,8.348,119557
04/16/201025,25,04/16/2010,52.16,2.899,203.731,7.856,128107
04/16/201039,39,04/16/2010,66.33,2.808,209.269,8.464,184109
04/16/201013,13,04/16/2010,50.39,2.915,126.562,8.107,219622
04/16/201037,37,04/16/2010,66.74,2.808,209.269,8.464,39910
04/16/201016,16,04/16/2010,45.69,2.765,189.663,6.842,57197
04/16/201010,10,04/16/2010,69.74,3.109,126.562,9.524,126512
04/16/201015,15,04/16/2010,49.63,3.01,131.981,8.185,123737
04/16/20103,3,04/16/2010,66.98,2.808,213.773,7.343,37392
04/16/201032,32,04/16/2010,53.49,2.765,189.663,8.963,203007
04/16/20107,7,04/16/2010,41.89,2.765,189.663,8.963,70713
04/16/201012,12,04/16/2010,64.95,3.109,126.562,14.099,112238
04/16/201011,11,04/16/2010,67.81,2.808,213.773,7.343,207499
04/16/201034,34,04/16/2010,59.18,2.81,126.562,9.593,158114
04/16/201017,17,04/16/2010,45.22,2.915,126.562,6.635,93188
04/16/201043,43,04/16/2010,69.46,2.808,202.535,9.593,41062
04/16/201036,36,04/16/2010,66.74,2.769,209.269,8.464,39910
04/16/20106,6,04/16/2010,65.68,2.808,211.994,7.092,202505
04/16/201014,14,04/16/2010,54.28,2.899,181.692,8.899,200898
04/16/201031,31,04/16/2010,67.87,2.808,210.15,8.2,203750
04/16/201033,33,04/16/2010,72.44,3.109,126.562,9.849,39690
04/16/201018,18,04/16/2010,50.26,2.885,131.981,9.269,120653
04/16/20102,2,04/16/2010,68.07,2.808,210.15,8.2,202307
04/16/201030,30,04/16/2010,67.87,2.808,210.15,8.2,42988
04/16/201044,44,04/16/2010,50.39,2.915,126.562,7.972,39910
04/16/201035,35,04/16/2010,54.95,2.899,135.827,9.051,103681
04/16/201041,41,04/16/2010,46.79,2.765,189.663,7.363,196321
04/16/20104,4,04/16/2010,56.23,2.81,126.562,7.896,205863
04/16/201019,19,04/16/2010,49.67,3.01,131.981,8.185,203819
04/23/201036,36,04/23/2010,68.03,2.762,209.22,8.464,39910
04/23/201014,14,04/23/2010,53.47,2.902,181.677,8.899,200898
04/23/201033,33,04/23/2010,71.59,3.05,126.471,9.849,39690
04/23/201023,23,04/23/2010,46.4,2.895,132.023,5.435,114533
04/23/201013,13,04/23/2010,55.66,2.936,126.471,8.107,219622
04/23/201015,15,04/23/2010,46.54,3.021,132.023,8.185,123737
04/23/201035,35,04/23/2010,53.91,2.902,135.872,9.051,103681
04/23/201044,44,04/23/2010,55.66,2.936,126.471,7.972,39910
04/23/201041,41,04/23/2010,45.29,2.776,189.619,7.363,196321
04/23/20103,3,04/23/2010,67.87,2.795,213.722,7.343,37392
04/23/20108,8,04/23/2010,56.1,2.795,213.768,6.29,155078
04/23/201025,25,04/23/2010,46.12,2.902,203.691,7.856,128107
04/23/201012,12,04/23/2010,64.55,3.05,126.471,14.099,112238
04/23/201026,26,04/23/2010,39.68,2.895,132.023,8.512,152513
04/23/201040,40,04/23/2010,45.85,2.895,132.023,5.435,155083
04/23/20101,1,04/23/2010,64.84,2.795,210.439,7.808,151315
04/23/201034,34,04/23/2010,55.04,2.805,126.471,9.593,158114
04/23/201024,24,04/23/2010,51.07,3.021,132.023,8.211,203819
04/23/201010,10,04/23/2010,66.42,3.05,126.471,9.524,126512
04/23/201042,42,04/23/2010,66.42,3.05,126.471,9.524,39690
04/23/201020,20,04/23/2010,50.65,2.902,203.691,7.856,203742
04/23/20102,2,04/23/2010,65.11,2.795,210.1,8.2,202307
04/23/201045,45,04/23/2010,53.47,2.902,181.677,8.899,118221
04/23/20104,4,04/23/2010,56.87,2.805,126.471,7.896,205863
04/23/201038,38,04/23/2010,64.55,3.05,126.471,14.099,39690
04/23/201030,30,04/23/2010,64.21,2.795,210.1,8.2,42988
04/23/201019,19,04/23/2010,46.87,3.021,132.023,8.185,203819
04/23/201029,29,04/23/2010,51.04,2.895,132.023,10.16,93638
04/23/201018,18,04/23/2010,50.3,2.895,132.023,9.269,120653
04/23/201021,21,04/23/2010,64.21,2.795,210.1,8.2,140167
04/23/201031,31,04/23/2010,64.21,2.795,210.1,8.2,203750
04/23/20107,7,04/23/2010,43.07,2.776,189.619,8.963,70713
04/23/20106,6,04/23/2010,64.11,2.795,211.944,7.092,202505
04/23/201043,43,04/23/2010,62.71,2.795,202.483,9.593,41062
04/23/201016,16,04/23/2010,44.9,2.776,189.619,6.842,57197
04/23/20109,9,04/23/2010,61.26,2.795,213.95,6.384,125833
04/23/201028,28,04/23/2010,64.55,3.05,126.471,14.099,206302
04/23/201011,11,04/23/2010,68.37,2.795,213.722,7.343,207499
04/23/201039,39,04/23/2010,67.64,2.795,209.22,8.464,184109
04/23/20105,5,04/23/2010,65.13,2.795,210.989,6.465,34875
04/23/201027,27,04/23/2010,53.91,3.021,135.872,8.058,204184
04/23/201017,17,04/23/2010,52.25,2.936,126.471,6.635,93188
04/23/201022,22,04/23/2010,51.04,2.895,135.872,8.348,119557
04/23/201032,32,04/23/2010,50.06,2.776,189.619,8.963,203007
04/23/201037,37,04/23/2010,68.03,2.795,209.22,8.464,39910
04/30/201041,41,04/30/2010,40.2,2.766,189.575,7.363,196321
04/30/20107,7,04/30/2010,38.99,2.766,189.575,8.963,70713
04/30/201042,42,04/30/2010,69.76,3.105,126.381,9.524,39690
04/30/20105,5,04/30/2010,67.53,2.78,210.939,6.465,34875
04/30/20106,6,04/30/2010,68.91,2.78,211.894,7.092,202505
04/30/20103,3,04/30/2010,70.24,2.78,213.672,7.343,37392
04/30/201040,40,04/30/2010,46.5,2.935,132.064,5.435,155083
04/30/201034,34,04/30/2010,56.58,2.787,126.381,9.593,158114
04/30/201015,15,04/30/2010,49.09,3.042,132.064,8.185,123737
04/30/201033,33,04/30/2010,73.29,3.105,126.381,9.849,39690
04/30/201043,43,04/30/2010,66.91,2.78,202.431,9.593,41062
04/30/201032,32,04/30/2010,47.51,2.766,189.575,8.963,203007
04/30/201017,17,04/30/2010,43.82,2.941,126.381,6.635,93188
04/30/201031,31,04/30/2010,66.93,2.78,210.051,8.2,203750
04/30/201018,18,04/30/2010,51.12,2.935,132.064,9.269,120653
04/30/201019,19,04/30/2010,49.89,3.042,132.064,8.185,203819
04/30/201030,30,04/30/2010,66.93,2.78,210.051,8.2,42988
04/30/20102,2,04/30/2010,66.98,2.78,210.051,8.2,202307
04/30/201020,20,04/30/2010,54.75,2.921,203.65,7.856,203742
04/30/201045,45,04/30/2010,53.15,2.921,181.662,8.899,118221
04/30/201029,29,04/30/2010,50.96,2.935,132.064,10.16,93638
04/30/201021,21,04/30/2010,66.93,2.78,210.051,8.2,140167
04/30/201028,28,04/30/2010,67.38,3.105,126.381,14.099,206302
04/30/201022,22,04/30/2010,50.96,2.935,135.917,8.348,119557
04/30/201027,27,04/30/2010,53.55,3.042,135.917,8.058,204184
04/30/201023,23,04/30/2010,45.47,2.935,132.064,5.435,114533
04/30/201026,26,04/30/2010,40.56,2.935,132.064,8.512,152513
04/30/201024,24,04/30/2010,51.48,3.042,132.064,8.211,203819
04/30/201025,25,04/30/2010,50.97,2.921,203.65,7.856,128107
04/30/20101,1,04/30/2010,67.41,2.78,210.39,7.808,151315
04/30/201014,14,04/30/2010,53.15,2.921,181.662,8.899,200898
04/30/201035,35,04/30/2010,53.55,2.921,135.917,9.051,103681
04/30/201016,16,04/30/2010,37.75,2.766,189.575,6.842,57197
04/30/20109,9,04/30/2010,66.07,2.78,213.899,6.384,125833
04/30/201013,13,04/30/2010,48.33,2.941,126.381,8.107,219622
04/30/201010,10,04/30/2010,69.76,3.105,126.381,9.524,126512
04/30/20108,8,04/30/2010,61.01,2.78,213.718,6.29,155078
04/30/201011,11,04/30/2010,71.13,2.78,213.672,7.343,207499
04/30/201044,44,04/30/2010,48.33,2.941,126.381,7.972,39910
04/30/201039,39,04/30/2010,70.03,2.78,209.171,8.464,184109
04/30/201037,37,04/30/2010,70.9,2.78,209.171,8.464,39910
04/30/201036,36,04/30/2010,70.9,2.725,209.171,8.464,39910
04/30/201038,38,04/30/2010,67.38,3.105,126.381,14.099,39690
04/30/20104,4,04/30/2010,53.04,2.787,126.381,7.896,205863
04/30/201012,12,04/30/2010,67.38,3.105,126.381,14.099,112238
05/02/201029,29,05/02/2010,24.36,2.788,131.528,10.064,93638
05/02/201021,21,05/02/2010,39.05,2.572,210.753,8.324,140167
05/02/201010,10,05/02/2010,54.34,2.962,126.442,9.765,126512
05/02/201028,28,05/02/2010,49.47,2.962,126.442,13.975,206302
05/02/201035,35,05/02/2010,27.19,2.784,135.352,9.262,103681
05/02/20109,9,05/02/2010,38.01,2.572,214.655,6.415,125833
05/02/201027,27,05/02/2010,27.19,2.954,135.352,8.237,204184
05/02/201023,23,05/02/2010,15.25,2.788,131.528,5.892,114533
05/02/201039,39,05/02/2010,44.3,2.572,209.853,8.554,184109
05/02/201026,26,05/02/2010,9.55,2.788,131.528,8.488,152513
05/02/201024,24,05/02/2010,22.43,2.954,131.528,8.326,203819
05/02/20108,8,05/02/2010,34.14,2.572,214.471,6.299,155078
05/02/201040,40,05/02/2010,14.48,2.788,131.528,5.892,155083
05/02/201022,22,05/02/2010,24.36,2.788,135.352,8.283,119557
05/02/201038,38,05/02/2010,49.47,2.962,126.442,13.975,39690
05/02/201030,30,05/02/2010,39.05,2.572,210.753,8.324,42988
05/02/201020,20,05/02/2010,25.92,2.784,204.247,8.187,203742
05/02/201014,14,05/02/2010,27.31,2.784,181.871,8.992,200898
05/02/201013,13,05/02/2010,31.53,2.666,126.442,8.316,219622
05/02/201036,36,05/02/2010,45.97,2.545,209.853,8.554,39910
05/02/201034,34,05/02/2010,35.44,2.598,126.442,9.521,158114
05/02/201015,15,05/02/2010,19.83,2.954,131.528,8.35,123737
05/02/201041,41,05/02/2010,30.27,2.58,189.382,7.541,196321
05/02/201033,33,05/02/2010,58.4,2.962,126.442,10.115,39690
05/02/201016,16,05/02/2010,19.79,2.58,189.382,7.039,57197
05/02/201011,11,05/02/2010,46.04,2.572,214.425,7.368,207499
05/02/20107,7,05/02/2010,10.53,2.58,189.382,9.014,70713
05/02/201017,17,05/02/2010,23.11,2.666,126.442,6.548,93188
05/02/201012,12,05/02/2010,49.47,2.962,126.442,13.975,112238
05/02/201018,18,05/02/2010,21.33,2.788,131.528,9.202,120653
05/02/201037,37,05/02/2010,45.97,2.572,209.853,8.554,39910
05/02/201031,31,05/02/2010,39.05,2.572,210.753,8.324,203750
05/02/201019,19,05/02/2010,20.96,2.954,131.528,8.35,203819
05/02/20106,6,05/02/2010,40.43,2.572,212.622,7.259,202505
05/02/201042,42,05/02/2010,54.34,2.962,126.442,9.765,39690
05/02/201032,32,05/02/2010,34.43,2.58,189.382,9.014,203007
05/02/20101,1,05/02/2010,42.31,2.572,211.096,8.106,151315
05/02/201025,25,05/02/2010,21.1,2.784,204.247,8.187,128107
05/02/20105,5,05/02/2010,39.7,2.572,211.654,6.566,34875
05/02/20103,3,05/02/2010,45.71,2.572,214.425,7.368,37392
05/02/201044,44,05/02/2010,31.53,2.666,126.442,8.119,39910
05/02/20102,2,05/02/2010,40.19,2.572,210.753,8.324,202307
05/02/20104,4,05/02/2010,43.76,2.598,126.442,8.623,205863
05/02/201045,45,05/02/2010,27.31,2.784,181.871,8.992,118221
05/02/201043,43,05/02/2010,47.31,2.572,203.064,9.521,41062
05/03/201027,27,05/03/2010,38.07,2.919,135.573,8.237,204184
05/03/201023,23,05/03/2010,33.15,2.766,131.735,5.892,114533
05/03/201034,34,05/03/2010,42.65,2.654,126.578,9.521,158114
05/03/20105,5,05/03/2010,48.89,2.625,211.907,6.566,34875
05/03/201042,42,05/03/2010,55.92,2.877,126.578,9.765,39690
05/03/201039,39,05/03/2010,50.93,2.625,210.109,8.554,184109
05/03/201038,38,05/03/2010,53.77,2.987,126.578,13.975,39690
05/03/201044,44,05/03/2010,40.65,2.681,126.578,8.119,39910
05/03/20109,9,05/03/2010,48.43,2.625,214.905,6.415,125833
05/03/20104,4,05/03/2010,43.49,2.654,126.578,8.623,205863
05/03/201015,15,05/03/2010,31.79,2.919,131.735,8.35,123737
05/03/201040,40,05/03/2010,34.78,2.766,131.735,5.892,155083
05/03/201016,16,05/03/2010,27.92,2.62,189.67,7.039,57197
05/03/201014,14,05/03/2010,37.13,2.777,182.12,8.992,200898
05/03/201033,33,05/03/2010,59.17,2.877,126.578,10.115,39690
05/03/201031,31,05/03/2010,48.61,2.625,211.007,8.324,203750
05/03/201030,30,05/03/2010,48.61,2.625,211.007,8.324,42988
05/03/201017,17,05/03/2010,31.58,2.681,126.578,6.548,93188
05/03/201032,32,05/03/2010,37.72,2.62,189.67,9.014,203007
05/03/20107,7,05/03/2010,35.86,2.62,189.67,9.014,70713
05/03/201018,18,05/03/2010,37.17,2.766,131.735,9.202,120653
05/03/201045,45,05/03/2010,37.13,2.777,182.12,8.992,118221
05/03/201029,29,05/03/2010,36.82,2.766,131.735,10.064,93638
05/03/201021,21,05/03/2010,48.61,2.625,211.007,8.324,140167
05/03/20102,2,05/03/2010,47.17,2.625,211.007,8.324,202307
05/03/201020,20,05/03/2010,31.75,2.777,204.494,8.187,203742
05/03/201012,12,05/03/2010,53.77,2.987,126.578,13.975,112238
05/03/201037,37,05/03/2010,51.33,2.625,210.109,8.554,39910
05/03/201013,13,05/03/2010,40.65,2.681,126.578,8.316,219622
05/03/201043,43,05/03/2010,52.89,2.625,203.312,9.521,41062
05/03/20106,6,05/03/2010,49.63,2.625,212.875,7.259,202505
05/03/201028,28,05/03/2010,53.77,2.987,126.578,13.975,206302
05/03/201022,22,05/03/2010,36.82,2.766,135.573,8.283,119557
05/03/201041,41,05/03/2010,32.49,2.62,189.67,7.541,196321
05/03/20108,8,05/03/2010,45.64,2.625,214.722,6.299,155078
05/03/201026,26,05/03/2010,28.6,2.766,131.735,8.488,152513
05/03/201011,11,05/03/2010,53.96,2.625,214.675,7.368,207499
05/03/201024,24,05/03/2010,36.73,2.919,131.735,8.326,203819
05/03/201036,36,05/03/2010,51.33,2.574,210.109,8.554,39910
05/03/20101,1,05/03/2010,46.5,2.625,211.35,8.106,151315
05/03/201025,25,05/03/2010,29.45,2.777,204.494,8.187,128107
05/03/201035,35,05/03/2010,38.07,2.777,135.573,9.262,103681
05/03/201019,19,05/03/2010,32.92,2.919,131.735,8.35,203819
05/03/201010,10,05/03/2010,55.92,2.877,126.578,9.765,126512
05/03/20103,3,05/03/2010,53.04,2.625,214.675,7.368,37392
05/11/201029,29,05/11/2010,44.34,2.938,132.925,10.524,93638
05/11/20102,2,05/11/2010,57.85,2.689,211.614,8.163,202307
05/11/201015,15,05/11/2010,40.29,3.049,132.925,8.067,123737
05/11/20104,4,05/11/2010,51.6,2.699,126.491,7.127,205863
05/11/201040,40,05/11/2010,36.45,2.938,132.925,5.287,155083
05/11/201022,22,05/11/2010,44.34,2.938,136.786,8.572,119557
05/11/201027,27,05/11/2010,45.91,3.049,136.786,8.021,204184
05/11/201033,33,05/11/2010,74.23,3.009,126.491,9.265,39690
05/11/20109,9,05/11/2010,58.69,2.689,215.507,6.56,125833
05/11/201043,43,05/11/2010,62.52,2.689,203.871,10.21,41062
05/11/201042,42,05/11/2010,71.04,3.009,126.491,9.003,39690
05/11/201025,25,05/11/2010,38.8,2.917,205.161,7.484,128107
05/11/201018,18,05/11/2010,42.05,2.938,132.925,9.331,120653
05/11/20107,7,05/11/2010,49.44,2.729,190.996,9.137,70713
05/11/20108,8,05/11/2010,55.76,2.689,215.323,6.433,155078
05/11/201017,17,05/11/2010,42.54,2.831,126.491,6.885,93188
05/11/201024,24,05/11/2010,42.2,3.049,132.925,8.275,203819
05/11/201020,20,05/11/2010,42.78,2.917,205.161,7.484,203742
05/11/20103,3,05/11/2010,62.94,2.689,215.277,7.564,37392
05/11/201014,14,05/11/2010,45.65,2.917,182.946,8.724,200898
05/11/201012,12,05/11/2010,65.49,3.129,126.491,14.313,112238
05/11/201034,34,05/11/2010,52.43,2.699,126.491,10.21,158114
05/11/201045,45,05/11/2010,45.65,2.917,182.946,8.724,118221
05/11/201011,11,05/11/2010,64.41,2.689,215.277,7.564,207499
05/11/20106,6,05/11/2010,59.9,2.689,213.479,7.007,202505
05/11/201041,41,05/11/2010,46.74,2.729,190.996,7.508,196321
05/11/20105,5,05/11/2010,58.88,2.689,212.513,6.768,34875
05/11/201039,39,05/11/2010,61.62,2.689,210.72,8.476,184109
05/11/201021,21,05/11/2010,58.71,2.689,211.614,8.163,140167
05/11/201028,28,05/11/2010,65.49,3.129,126.491,14.313,206302
05/11/201031,31,05/11/2010,58.71,2.689,211.614,8.163,203750
05/11/201036,36,05/11/2010,62.72,2.655,210.72,8.476,39910
05/11/201032,32,05/11/2010,49.2,2.729,190.996,9.137,203007
05/11/201038,38,05/11/2010,65.49,3.129,126.491,14.313,39690
05/11/201013,13,05/11/2010,49.96,2.831,126.491,7.795,219622
05/11/201023,23,05/11/2010,36.6,2.938,132.925,5.287,114533
05/11/201044,44,05/11/2010,49.96,2.831,126.491,7.61,39910
05/11/201035,35,05/11/2010,45.91,2.917,136.786,8.763,103681
05/11/201030,30,05/11/2010,58.71,2.689,211.614,8.163,42988
05/11/201010,10,05/11/2010,71.04,3.009,126.491,9.003,126512
05/11/20101,1,05/11/2010,58.74,2.689,211.956,7.838,151315
05/11/201037,37,05/11/2010,62.72,2.689,210.72,8.476,39910
05/11/201016,16,05/11/2010,39.94,2.729,190.996,6.986,57197
05/11/201019,19,05/11/2010,41.78,3.049,132.925,8.067,203819
05/11/201026,26,05/11/2010,30.51,2.938,132.925,8.149,152513
05/14/20106,6,05/14/2010,74.95,2.854,211.842,7.092,202505
05/14/201043,43,05/14/2010,72.14,2.854,202.371,9.593,41062
05/14/201028,28,05/14/2010,68.44,3.145,126.209,14.099,206302
05/14/201019,19,05/14/2010,46.53,3.112,132.152,8.185,203819
05/14/20108,8,05/14/2010,61.35,2.854,213.666,6.29,155078
05/14/20102,2,05/14/2010,73.31,2.854,209.998,8.2,202307
05/14/201037,37,05/14/2010,77.53,2.854,209.119,8.464,39910
05/14/20103,3,05/14/2010,77.18,2.854,213.62,7.343,37392
05/14/201030,30,05/14/2010,73.08,2.854,209.998,8.2,42988
05/14/201038,38,05/14/2010,68.44,3.145,126.209,14.099,39690
05/14/201016,16,05/14/2010,41.26,2.788,189.49,6.842,57197
05/14/201010,10,05/14/2010,73.88,3.145,126.209,9.524,126512
05/14/201025,25,05/14/2010,50.27,2.982,203.613,7.856,128107
05/14/201021,21,05/14/2010,73.08,2.854,209.998,8.2,140167
05/14/201044,44,05/14/2010,50.15,2.962,126.209,7.972,39910
05/14/201020,20,05/14/2010,55.91,2.982,203.613,7.856,203742
05/14/20101,1,05/14/2010,74.78,2.854,210.337,7.808,151315
05/14/201029,29,05/14/2010,50.99,2.983,132.152,10.16,93638
05/14/20107,7,05/14/2010,41.41,2.788,189.49,8.963,70713
05/14/201031,31,05/14/2010,73.08,2.854,209.998,8.2,203750
05/14/201026,26,05/14/2010,39.08,2.983,132.152,8.512,152513
05/14/201035,35,05/14/2010,53.82,2.982,136.01,9.051,103681
05/14/201024,24,05/14/2010,51.31,3.112,132.152,8.211,203819
05/14/201036,36,05/14/2010,77.53,2.805,209.119,8.464,39910
05/14/201045,45,05/14/2010,54.26,2.982,181.661,8.899,118221
05/14/201018,18,05/14/2010,49.9,2.983,132.152,9.269,120653
05/14/20109,9,05/14/2010,70.53,2.854,213.847,6.384,125833
05/14/201012,12,05/14/2010,68.44,3.145,126.209,14.099,112238
05/14/20104,4,05/14/2010,62.35,2.845,126.209,7.896,205863
05/14/201033,33,05/14/2010,76.8,3.145,126.209,9.849,39690
05/14/201039,39,05/14/2010,77.49,2.854,209.119,8.464,184109
05/14/201041,41,05/14/2010,40.23,2.788,189.49,7.363,196321
05/14/201040,40,05/14/2010,45.5,2.983,132.152,5.435,155083
05/14/201013,13,05/14/2010,50.15,2.962,126.209,8.107,219622
05/14/201034,34,05/14/2010,60.74,2.845,126.209,9.593,158114
05/14/201014,14,05/14/2010,54.26,2.982,181.661,8.899,200898
05/14/201015,15,05/14/2010,47.13,3.112,132.152,8.185,123737
05/14/201017,17,05/14/2010,47.28,2.962,126.209,6.635,93188
05/14/201023,23,05/14/2010,45.33,2.983,132.152,5.435,114533
05/14/201032,32,05/14/2010,46.42,2.788,189.49,8.963,203007
05/14/20105,5,05/14/2010,74.79,2.854,210.887,6.465,34875
05/14/201042,42,05/14/2010,73.88,3.145,126.209,9.524,39690
